0,N
total surface area(mm^2)	25844.1,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	24.9596,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3859.32,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.32373,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1846.91,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	11.5593,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.227282,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2012.41,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	13.4003,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.280326,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.2916,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.519814,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.760832,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.24998,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.516259,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.578131,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.403564,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.516532,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.202374,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0307927,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50036_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	5577,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	81.9598,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	36.0741,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.27199,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.09811,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	13.4402,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	11627.9,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	9099.42,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	2528.49,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	23380.2,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	19.7091,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3011.27,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.75604,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1379.8,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	9.41009,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.201615,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1631.47,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.299,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.204249,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.292378,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.58428,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.722437,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.28319,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.442061,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.522735,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.370007,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.473224,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.185235,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0280402,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50038_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	7328,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	89.0962,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	38.1732,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.334,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.78954,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	13.1226,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	12050,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	10165.9,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	1884.13,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	23800.3,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	20.7206,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3677.18,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.4797,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1833.2,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	8.68147,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.129159,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1843.98,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	12.0392,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.246937,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.208146,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.51181,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.749211,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.23805,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.50479,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.436638,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.302035,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.386528,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.151413,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0230169,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50043_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	7121,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	80.9037,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	36.6153,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.20956,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.23354,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.9788,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	10703.5,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	9835.84,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	867.638,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	20045.8,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	17.6635,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3343.25,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.07675,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1486.54,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	8.70262,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.160056,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1856.71,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	8.96084,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.135864,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.34588,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.492685,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.78665,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.25463,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.552659,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.74974,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.516795,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.661912,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.25955,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.039677,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50047_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	7885,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	89.7502,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	38.7678,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.31507,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.66383,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	13.4683,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	12786.4,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	9781,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	3005.4,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	24476,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	21.047,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3905.35,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.44531,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1623.64,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	10.8487,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.227726,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2281.71,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.1984,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.143203,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.202788,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.489921,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.82328,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.30971,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.580065,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.408538,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.285485,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.365844,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.143548,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0220219,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50048_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	6966,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	94.3427,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	41.6035,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.26766,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.82002,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	13.8332,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	14178.9,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	8738.07,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	5440.85,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	28665.3,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	24.1854,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3520.49,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.9916,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1696.1,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	13.2241,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.323916,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1824.39,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.9612,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.206895,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.16302,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.51201,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.784871,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.27622,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.539195,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.328605,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.228905,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.293185,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.114966,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0175755,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-50049_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
