0,N
radius of end region 2(mm)	12.2107,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.528544,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.187824,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.354855,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.862534,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.17551,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.706044,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.625534,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.408398,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.524257,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.206138,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0319911,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50038_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4284,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	64.459,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	10.9051,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.91089,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.82547,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.85,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	14373.8,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	7721.58,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	6652.22,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	24561.2,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	20.7619,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2830.1,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.19809,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1543.34,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	10.0051,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.203768,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1286.77,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	10.7568,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.282497,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.157862,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.354747,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.904619,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.24367,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.735092,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.477217,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.313667,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.402874,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.158521,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0247035,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50043_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	2446,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	42.0691,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	12.965,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	3.24482,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	2.73344,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	15.3905,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	7826.37,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	1678.48,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	6147.89,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	15889.7,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	18.828,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	1448.35,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.81177,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	698.223,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.68105,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.339078,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	750.125,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	10.147,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.431209,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.247163,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.300963,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.985493,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.2738,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.841338,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.900057,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.579292,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.745386,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.293949,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0464041,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50047_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3815,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	69.8158,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	11.1188,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	6.27907,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	4.90783,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	14.2254,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	11096.2,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	6136.14,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	4960.03,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	20092.8,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	19.5503,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2099.57,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.43979,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1076.22,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	7.03215,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.144352,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1023.34,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	12.5181,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.481069,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.15378,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.318584,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	1.04661,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.36396,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.887933,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.493378,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.321635,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.414668,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.163913,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.026194,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50048_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4077,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	56.4396,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	9.98587,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.65195,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.77877,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	14.936,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	9888.72,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	7997.74,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	1890.98,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	16216.8,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	16.6869,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2082.92,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.12348,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1166.32,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	6.99906,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.131951,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	916.602,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	9.68782,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.321678,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.135665,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.342537,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.941705,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.27997,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.772575,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.405127,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.267758,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.344056,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.135446,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0211602,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-50049_dwi.Uncinate_Fasciculus_L.stat.txt	29
