0,N
radius of end region 2(mm)	10.6656,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.321529,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.213697,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.387033,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.852319,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.20089,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.678035,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.625931,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.415357,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.532982,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.209468,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0324205,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50038_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3597,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	55.8688,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	13.7348,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	4.06769,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.28837,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	16.9898,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	12665.9,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	5495.69,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	7170.25,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	23091.3,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	19.5198,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2344.38,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	7.74355,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1102.66,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	9.73639,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.270087,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1241.72,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	9.78342,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.242163,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.142139,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.357873,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.918928,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.26317,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.746805,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.418269,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.275761,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.354275,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.139442,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0217711,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50043_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3516,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	51.1568,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	13.287,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	3.85013,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.21563,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.9088,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	10168.8,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	7443.47,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	2725.32,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	17802.2,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	17.4444,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	1717.65,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.96279,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	555.249,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	6.58918,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.245655,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1162.4,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	10.8552,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.318474,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.239624,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.290079,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.97684,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.2645,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.833007,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.908531,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.582492,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.749407,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.295471,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0465471,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50047_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3748,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	52.4432,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	8.99812,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	5.82824,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.55679,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	14.7445,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	8954.49,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	5120.63,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	3833.86,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	15051.5,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	18.6533,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2178.89,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.19596,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	875.472,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	9.8369,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.347235,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1303.42,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	8.81637,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.187347,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.137559,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.286373,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	1.08141,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.37171,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.936265,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.484353,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.312095,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.402558,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.159214,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0255089,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50048_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4409,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	57.0926,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	8.53988,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	6.68541,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.56162,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	16.0299,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	11522.2,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	8714.57,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	2807.58,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	18652.3,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	15.371,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2297.38,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.48738,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	843.156,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	7.49157,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.209116,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1454.22,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	7.87942,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.134124,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.131339,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.331102,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.998858,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.34632,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.825126,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.386038,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.254014,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.326803,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.128849,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0202953,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-50049_dwi.Uncinate_Fasciculus_R.stat.txt	29
