0,N
radius of end region 2(mm)	8.74734,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.18346,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.117091,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.368871,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.889788,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.2337,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.717831,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.347218,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.229256,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.294391,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.115803,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.018016,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10339_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4271,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	64.6022,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	9.56844,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	6.75159,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.1504,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.5653,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	12292.8,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	9570.46,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	2722.38,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	19964.5,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	17.857,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2236.66,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.3198,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1512,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	8.55045,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.151906,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	724.664,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	9.30654,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.375483,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.112336,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.339243,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.858085,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.16385,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.7052,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.358706,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.235822,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.302484,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.118823,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0183428,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10340_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4264,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	63.391,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	12.2072,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	5.19292,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.98145,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	15.9216,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	12620.9,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	9502.89,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	3118.01,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	19670.7,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	19.3945,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2682.23,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.20377,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1551.17,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	8.91259,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.160879,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1131.06,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	10.4819,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.305172,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.209355,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.383773,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.825748,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.17583,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.650707,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.632903,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.415991,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.533484,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.209517,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0323054,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10345_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4491,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	69.7897,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	11.2129,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	6.22408,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.82484,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	14.4647,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	11468.3,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	6007.85,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	5460.44,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	18452.5,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	18.1557,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2236.66,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	5.81842,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1245.64,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	7.82097,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.154269,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	991.026,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	10.3348,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.338583,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.127879,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.331367,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.892971,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.21338,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.732767,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.420965,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.27407,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.351889,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.138395,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.021504,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10347_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4280,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	89.1243,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	17.5544,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	5.07704,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	6.43412,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	13.8518,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	13430.8,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	7904.71,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	5526.05,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	24620.9,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	20.8842,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2195.53,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.34821,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1157.5,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	9.5015,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.245026,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1038.03,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	11.3827,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.392127,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.177177,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.388853,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.87764,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.25544,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.688738,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.472937,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.315921,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.405514,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.159435,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0247363,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10356_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3647,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	57.1977,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	11.2171,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	5.09917,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.85173,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	14.8499,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	9906.35,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	6667.88,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	3238.46,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	16435.2,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	18.4695,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2051.58,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.15919,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	958.71,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	8.17889,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.219206,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1092.87,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	10.2906,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.30441,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.146783,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.372512,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.904258,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.25198,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.730395,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.42764,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.282765,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.363259,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.142967,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0223011,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10361_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3759,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	74.7798,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	10.1849,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	7.34223,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	5.74148,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	13.0245,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	9963.14,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	8732.2,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	1230.95,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	16059.1,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	14.7204,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	1734.3,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	5.2484,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1251.51,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	7.47061,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.140096,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	482.783,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	7.24976,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.342015,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.233418,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.418605,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.859563,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.27541,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.65164,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.570018,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.384836,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.493643,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.193925,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0299473,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10376_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	4580,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	61.8348,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	8.8239,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	7.00765,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.69933,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	16.7151,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	13568.8,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	10200.1,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	3368.71,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	20462.9,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	17.3216,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2711.61,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.30195,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1104.62,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	8.51565,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.20624,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1606.99,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	8.80593,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.151596,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.121052,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.367304,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.841736,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.17133,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.676938,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.38108,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.249542,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.320137,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.125786,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0194484,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10377_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3874,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	61.3575,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	10.2042,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	6.01295,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	4.33204,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	14.1637,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	9667.4,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	5631.81,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	4035.59,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	16088.5,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	15.0492,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	1940.92,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	5.8928,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	616.943,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	6.72337,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.230186,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1323.98,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	8.32586,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.164485,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.206029,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.366726,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.8496,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.18715,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.680826,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.633676,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.417285,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.535089,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.210122,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0323754,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10388_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3534,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	56.8139,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	9.36166,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	6.06878,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.93202,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	14.449,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	9315.84,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	8774.3,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	541.539,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	14457,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	14.7977,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	1836.14,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	5.60578,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	742.291,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	7.84233,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.260295,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	1093.85,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	6.9554,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.138943,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.161803,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.36053,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.877416,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.20918,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.711536,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.499753,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.329429,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.422658,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.166081,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0256813,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10429_dwi.Uncinate_Fasciculus_R.stat.txt	29
number of tracts	3699,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	0
mean length(mm)	62.042,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	1
span(mm)	10.0399,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	2
curl	6.17957,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	3
elongation	3.82839,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	4
diameter(mm)	16.2058,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	5
volume(mm^3)	12797.2,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	10415.6,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	2381.6,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	19338.7,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	17.7387,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2095.65,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	6.12242,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1235.85,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	8.08797,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.166289,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	859.804,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	9.65074,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.340308,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.083168,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.335978,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.997931,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.33866,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.827565,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.267811,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.174687,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.224722,sub-10438_dwi.Uncinate_Fasciculus_R.stat.txt	26
