0,N
total radius of end regions(mm)	23.861,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	4300,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.88486,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1865.52,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	11.7565,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.232757,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2434.48,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	12.1045,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.189077,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.241628,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.531492,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.802719,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.33945,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.534353,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.444965,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.31458,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.402916,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.157992,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0241517,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10329_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	3866,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	77.7838,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	34.8279,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.23337,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	8.12393,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	9.57465,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	5600.47,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	4681.91,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	918.56,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	12618,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	16.2865,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	1778.36,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	5.39296,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	625.757,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	7.47369,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.280423,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1152.61,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	8.81277,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.211687,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.169191,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.515725,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.789021,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.26912,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.548973,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.306693,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.222137,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.284471,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.111526,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.017031,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10339_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	8732,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	104.586,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	43.871,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.38393,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.76822,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	13.4633,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	14888.9,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	14137.8,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	751.104,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	29876.7,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	25.6994,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	4436.12,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.75399,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	2425.66,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	12.6651,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.207747,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2010.45,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	13.0344,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.265482,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.156418,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.500817,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.799144,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.28864,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.554394,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.313058,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.218554,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.279927,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.109766,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0167804,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10340_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	8943,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	118.288,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	45.8203,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.58156,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	8.39702,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	14.0869,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	18435.8,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	17821.8,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	614.006,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	32982,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	23.948,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	4670.16,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.30043,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1323.98,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	11.8036,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.330593,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	3346.18,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	12.1445,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.138471,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.296253,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.562131,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.720484,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.23273,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.464359,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.55371,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.391131,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.500432,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.195977,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.029744,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10345_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	8026,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	110.072,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	44.5436,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.47111,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.79079,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	14.1285,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	17256.8,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	12893.1,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	4363.65,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	33487.3,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	26.2706,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	4401.84,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.85419,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	2188.68,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	11.8751,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.202413,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2213.16,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	14.3955,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.294166,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.168143,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.493004,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.794678,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.25961,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.562214,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.342724,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.239829,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.307246,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.120513,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0184514,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10347_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	9036,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	107.569,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	46.2083,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.32791,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.70386,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	13.963,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	16471.4,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	12447.6,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	4023.84,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	30923.6,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	22.5617,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	4192.28,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.55354,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1375.88,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	9.27449,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.196403,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2816.4,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	13.2872,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.196936,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.213204,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.481611,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.824202,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.30711,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.582749,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.438848,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.304654,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.390425,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.153201,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0235091,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10356_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	6651,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	81.9431,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	35.3719,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.31662,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.7648,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.1132,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	9443.15,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	7907.65,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	1535.5,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	19553.2,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	21.7606,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3085.7,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.27044,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1461.08,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	11.0344,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.261801,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1624.62,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.7263,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.222483,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.186816,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.508781,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.763713,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.23832,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.526412,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.393817,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.27305,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.349585,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.137013,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0208882,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10361_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	6915,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	98.5737,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	43.2545,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.27892,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.70997,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.7852,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	12655.2,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	5450.65,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	7204.53,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	26879.1,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	26.6041,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3410.82,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.78885,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1411.14,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	14.5989,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.474483,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1999.68,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	12.0052,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.226427,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.285056,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.491506,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.805739,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.27395,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.571634,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.568156,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.399814,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.512227,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.200925,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0307725,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10376_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	7969,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	98.9946,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	45.9424,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.15475,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.69946,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.8573,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	12853,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	9350.12,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	3502.87,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	23634.8,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	22.5242,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3744.75,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	5.91071,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1385.67,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	12.3122,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.343687,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	2359.07,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.212,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.138877,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.163819,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.55053,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.74602,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.27349,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.482283,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.309974,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.218351,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.279437,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.109464,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0166408,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10377_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	5346,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	88.6274,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	37.488,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.36415,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	6.80636,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	13.0213,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	11802.2,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	9325.64,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	2476.59,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	25210.5,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	21.9307,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	2947.62,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.9536,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1255.43,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	9.41505,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.221821,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1692.19,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	12.5157,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.290811,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.271382,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.506786,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.780468,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.24921,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.546099,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.525714,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.372398,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.476973,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.187033,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0285922,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10388_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
