0,N
total radius of end regions(mm)	25.0777,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	5220.52,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.82936,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	2027.1,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	12.8024,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.254015,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	3193.42,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	12.2753,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.148238,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.242288,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.519972,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.821905,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.36163,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.552043,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.464274,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.324995,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.416436,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.16338,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.025048,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10329_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	5364,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	77.0135,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	33.0996,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.32672,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	6.29696,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	12.2303,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	9047.52,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	7174.17,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	1873.35,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	18940.2,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	18.1213,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	2570.6,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.40074,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1084.06,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	8.70449,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.219575,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	1486.54,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	9.41681,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.187405,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.176426,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.547526,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.770362,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.27929,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.515896,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.300026,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.219908,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.281546,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.110346,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0168221,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10339_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	10639,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	114.232,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	49.9667,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.28616,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	7.87996,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	14.4965,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	18854,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	18300.7,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	553.291,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	32876.2,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	24.1567,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	5696.44,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.31949,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	2354.18,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	12.6319,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.212936,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	3342.27,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	11.5248,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.124846,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.173292,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.520415,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.810953,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.34147,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.545692,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.337829,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.235793,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.302116,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.11852,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0181627,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10340_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	8784,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	99.4208,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	43.3917,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.29124,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	7.59458,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	13.091,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	13381.8,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	10240.3,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	3141.51,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	26849.8,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	21.7316,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	4028.74,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.56659,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1472.83,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	11.1732,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.266291,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2555.91,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	10.5584,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.137025,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.299942,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.539289,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.749654,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.2726,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.488179,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.587659,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.41134,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.52648,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.206269,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0313835,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10345_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	8670,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	105.557,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	42.6953,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.47233,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	6.79913,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	15.525,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	19982.1,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	17081.5,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	2900.61,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	35599.6,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	24.0601,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	4861.12,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.91475,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1671.62,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	12.6269,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.299645,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	3189.5,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	11.4331,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.128753,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.175648,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.504112,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.816287,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.31526,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.566803,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.34748,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.243429,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.312012,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.122456,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.018811,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10347_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	9081,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	113.31,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	47.1799,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.40166,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	7.92005,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	14.3068,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	18215.5,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	17091.3,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	1124.21,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	32612.8,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	21.5821,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	4486.06,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.40366,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1663.79,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	9.12143,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.1571,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2822.27,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	12.4607,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.172837,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.213642,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.501512,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.791633,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.28108,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.546908,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.440856,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.306072,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.392018,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.153718,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0234978,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10356_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	6767,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	86.1637,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	37.2675,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.31203,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	5.72068,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	15.0618,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	15352.1,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	13047.9,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	2304.23,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	29093.3,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	22.9842,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	3989.57,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	7.13579,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1738.21,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	13.1446,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.312279,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2251.35,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	9.83958,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.135101,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.19924,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.531826,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.769901,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.28956,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.510069,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.389902,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.272687,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.349077,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.136794,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0208377,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10361_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	9726,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	105.623,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	45.1285,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.34049,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	7.17823,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	14.7143,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	17960.9,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	15914.2,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	2046.68,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	32769.5,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	22.2843,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	5185.26,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.71154,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	2730.22,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	11.8144,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.160612,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2455.04,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	10.4699,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.140274,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.295605,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.519523,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.806395,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.32747,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.545859,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.569427,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.399674,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.512052,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.200857,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0307633,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10376_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	8984,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	112.826,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	48.645,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.31938,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	7.99055,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	14.1199,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	17667.1,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	17155.9,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	511.182,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	31546.4,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	23.4476,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	4306.85,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.30314,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1794.03,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	10.9836,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.211256,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2512.82,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	12.464,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.194225,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.172312,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.556665,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.759255,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.30262,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.487571,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.313532,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.221767,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.283897,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.111254,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0169493,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10377_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	6584,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	78.7841,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	32.3037,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.43886,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	5.6724,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	13.889,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	11936.4,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	7588.4,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	4347.98,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	22738.8,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	20.0749,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	3152.29,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.61464,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1073.29,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	7.75627,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.176092,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2079,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	12.3186,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.229308,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.262922,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.479076,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.811076,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.28328,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.574972,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.55288,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.383931,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.492042,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.193085,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0296379,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10388_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
